unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
8823246,HV495625,2012-09-21 22:00:00+00:00,001XX W CONGRESS PKWY,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,122,1,2,32,06,1175138.0,1898034.0,2012,2018-02-10 15:50:01+00:00,41.875588919,-87.632421308,"(41.875588919, -87.632421308)"
8857623,HV531176,2012-10-23 13:30:00+00:00,002XX N CLARK ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,122,1,42,32,06,1175500.0,1901787.0,2012,2018-02-10 15:50:01+00:00,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
3272340,HK300009,2004-04-13 19:25:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,MOVIE HOUSE/THEATER,False,False,122,1,42,32,06,1176332.0,1901600.0,2004,2018-02-10 15:50:01+00:00,41.885347387,-87.627929824,"(41.885347387, -87.627929824)"
6969092,HR374253,2009-06-13 15:00:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,False,False,122,1,42,32,06,1176352.0,1900927.0,2009,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
2367999,HH666953,2002-09-23 09:15:00+00:00,0000X N DEARBORN ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,122,1,42,32,06,1175937.0,1900516.0,2002,2018-02-28 15:56:25+00:00,41.882381731,-87.629412971,"(41.882381731, -87.629412971)"
2375177,HH682693,2002-09-28 15:45:00+00:00,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,122,1,42,32,06,1176327.0,1901797.0,2002,2018-02-28 15:56:25+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
8898643,HV563255,2012-11-15 12:15:00+00:00,001XX W VAN BUREN ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,122,1,2,32,06,1175520.0,1898508.0,2012,2018-02-10 15:50:01+00:00,41.876881035,-87.631004522,"(41.876881035, -87.631004522)"
8817963,HV491272,2012-09-25 14:45:00+00:00,002XX N CLARK ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,122,1,42,32,06,1175500.0,1901787.0,2012,2018-02-10 15:50:01+00:00,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
4239469,HL562649,2005-08-21 13:30:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,122,1,42,32,06,1176353.0,1900882.0,2005,2018-02-28 15:56:25+00:00,41.883376682,-87.627874384,"(41.883376682, -87.627874384)"
7112048,HR520064,2009-09-04 17:50:00+00:00,001XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,CTA BUS,False,False,122,1,42,32,06,1177275.0,1901425.0,2009,2018-02-28 15:56:25+00:00,41.884845855,-87.624472307,"(41.884845855, -87.624472307)"
10943746,JA262242,2017-05-13 13:45:00+00:00,001XX W LAKE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,122,1,42,32,06,1175301.0,1901735.0,2017,2018-02-10 15:50:01+00:00,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
11538469,JB556623,2018-12-13 16:00:00+00:00,001XX W LAKE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,122,1,42,32,06,,,2018,2018-12-20 16:12:36+00:00,,,
11564831,JC112961,2019-01-10 14:10:00+00:00,002XX W RANDOLPH ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,122,1,42,32,06,1174560.0,1901264.0,2019,2019-01-18 09:37:14+00:00,41.88446517,-87.634446911,"(41.88446517, -87.634446911)"
11477633,JB477044,2018-10-15 19:40:00+00:00,001XX W LAKE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,122,1,42,32,06,1175301.0,1901735.0,2018,2018-10-22 16:27:12+00:00,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
11637522,JC203028,2019-03-28 12:36:00+00:00,002XX W WACKER DR,0870,THEFT,POCKET-PICKING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,06,1174575.0,1902121.0,2019,2019-04-04 16:16:11+00:00,41.886816493,-87.634366196,"(41.886816493, -87.634366196)"
4500994,HL803517,2005-12-22 10:35:00+00:00,001XX N STATE ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,122,1,42,32,06,1176352.0,1900927.0,2005,2018-02-28 15:56:25+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12182116,JD386227,2020-10-01 10:00:00+00:00,001XX W LAKE ST,0880,THEFT,PURSE-SNATCHING,CTA TRAIN,False,False,122,1,42,32,06,1175301.0,1901735.0,2020,2020-10-08 15:43:51+00:00,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
9597431,HX248193,2014-05-04 12:30:00+00:00,0000X S LA SALLE ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,122,1,42,32,06,1175143.0,1900044.0,2014,2016-02-04 06:33:39+00:00,41.881104369,-87.632342674,"(41.881104369, -87.632342674)"
2957729,HJ649602,2003-09-23 14:30:00+00:00,001XX N MICHIGAN AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,122,1,42,32,06,1177276.0,1901405.0,2003,2018-02-10 15:50:01+00:00,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
8654170,HV329764,2012-06-10 01:30:00+00:00,002XX W WASHINGTON ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,122,1,42,32,06,1174606.0,1900807.0,2012,2016-02-04 06:33:39+00:00,41.883210106,-87.634291664,"(41.883210106, -87.634291664)"
3899886,HL268576,2005-04-01 14:30:00+00:00,0000X N STATE ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,122,1,42,32,06,1176365.0,1900502.0,2005,2018-02-28 15:56:25+00:00,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
11787597,JC384365,2019-08-08 13:05:00+00:00,002XX S WACKER DR,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1173895.0,1899278.0,2019,2019-08-15 15:45:14+00:00,41.879030298,-87.636948032,"(41.879030298, -87.636948032)"
9040273,HW186903,2013-03-10 19:30:00+00:00,002XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1174625.0,1898950.0,2013,2018-02-10 15:50:01+00:00,41.878113961,-87.634277439,"(41.878113961, -87.634277439)"
9030877,HW178890,2013-03-04 13:00:00+00:00,002XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1174585.0,1899875.0,2013,2018-02-10 15:50:01+00:00,41.880653112,-87.634396649,"(41.880653112, -87.634396649)"
5528447,HN343444,2007-05-14 18:00:00+00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,06,1177246.0,1902350.0,2007,2018-02-28 15:56:25+00:00,41.887384761,-87.624550742,"(41.887384761, -87.624550742)"
2769288,HJ413600,2003-06-07 16:20:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176364.0,1900529.0,2003,2018-02-28 15:56:25+00:00,41.882407782,-87.627844648,"(41.882407782, -87.627844648)"
3568162,HK656340,2004-09-29 18:00:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,False,False,122,1,42,32,06,1176365.0,1900502.0,2004,2018-02-28 15:56:25+00:00,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
3520766,HK595979,2004-09-01 12:30:00+00:00,0000X W WACKER DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,True,False,122,1,42,32,06,1176210.0,1902134.0,2004,2018-02-28 15:56:25+00:00,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
3463304,HK533981,2004-08-03 13:00:00+00:00,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175906.0,1901667.0,2004,2018-02-28 15:56:25+00:00,41.885540838,-87.629492138,"(41.885540838, -87.629492138)"
9990259,HY180244,2015-03-11 14:15:00+00:00,002XX S WACKER DR,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1173899.0,1899160.0,2015,2018-02-10 15:50:01+00:00,41.87870641,-87.63693686,"(41.87870641, -87.63693686)"
9918829,HY107832,2014-07-15 12:00:00+00:00,001XX N LA SALLE ST,0890,THEFT,FROM BUILDING,OTHER,False,False,122,1,42,32,06,1175106.0,1901598.0,2014,2018-02-10 15:50:01+00:00,41.885369466,-87.63243193,"(41.885369466, -87.63243193)"
10223389,HY410017,2015-08-28 03:30:00+00:00,001XX W ADAMS ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,122,1,42,32,06,1174971.0,1899419.0,2015,2015-09-10 11:43:14+00:00,41.879393185,-87.632992969,"(41.879393185, -87.632992969)"
12824054,JF391585,2022-07-16 14:00:00+00:00,001XX W ADAMS ST,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,122,1,42,32,06,1175062.0,1899421.0,2022,2023-01-03 15:40:27+00:00,41.879396635,-87.632658775,"(41.879396635, -87.632658775)"
4369341,HL664334,2005-10-10 08:00:00+00:00,001XX N WABASH AVE,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,False,False,122,1,42,32,06,1176785.0,1901619.0,2005,2018-02-10 15:50:01+00:00,41.885389294,-87.626265771,"(41.885389294, -87.626265771)"
4425556,HL721506,2005-11-07 09:00:00+00:00,0000X E LAKE ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,122,1,42,32,06,1176585.0,1901750.0,2005,2018-02-28 15:56:25+00:00,41.885753285,-87.626996239,"(41.885753285, -87.626996239)"
11911389,JC534777,2019-12-04 14:40:00+00:00,002XX N LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175092.0,1901998.0,2019,2019-12-11 15:41:13+00:00,41.886467402,-87.632471344,"(41.886467402, -87.632471344)"
11978284,JD148015,2020-02-11 12:33:00+00:00,002XX W WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174586.0,1900807.0,2020,2020-02-18 15:42:03+00:00,41.883210553,-87.634365105,"(41.883210553, -87.634365105)"
7400874,HS202427,2010-03-11 11:00:00+00:00,0000X W RANDOLPH ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,06,1176068.0,1901284.0,2010,2018-02-10 15:50:01+00:00,41.884486217,-87.628908795,"(41.884486217, -87.628908795)"
7273133,HR686268,2009-12-12 15:10:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176365.0,1900502.0,2009,2018-02-10 15:50:01+00:00,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
7277750,HR693065,2009-12-16 18:00:00+00:00,002XX N WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1176768.0,1902003.0,2009,2018-02-28 15:56:25+00:00,41.886443395,-87.626316579,"(41.886443395, -87.626316579)"
9291437,HW436093,2013-09-03 16:00:00+00:00,001XX N LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175106.0,1901598.0,2013,2018-02-10 15:50:01+00:00,41.885369466,-87.63243193,"(41.885369466, -87.63243193)"
9286790,HW431115,2013-08-30 18:30:00+00:00,001XX W ADAMS ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175421.0,1899429.0,2013,2018-02-10 15:50:01+00:00,41.879410537,-87.631340358,"(41.879410537, -87.631340358)"
2898660,HJ573795,2003-08-19 11:00:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, GROUNDS",False,False,122,1,42,32,06,1176365.0,1900502.0,2003,2018-02-28 15:56:25+00:00,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
8430201,HV108562,2012-01-07 13:10:00+00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10928499,JA243000,2017-04-28 13:30:00+00:00,001XX W MADISON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174911.0,1900351.0,2017,2018-02-10 15:50:01+00:00,41.881951992,-87.633185359,"(41.881951992, -87.633185359)"
10932202,JA248054,2017-05-02 12:30:00+00:00,002XX S LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175165.0,1899313.0,2017,2018-02-10 15:50:01+00:00,41.879097968,-87.632283818,"(41.879097968, -87.632283818)"
11135394,JA493244,2017-10-26 15:06:00+00:00,002XX W MONROE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,2,32,06,1174585.0,1899875.0,2017,2017-11-02 16:10:19+00:00,41.880653112,-87.634396649,"(41.880653112, -87.634396649)"
11128708,JA484705,2017-10-24 11:50:00+00:00,002XX W LAKE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174413.0,1901724.0,2017,2018-02-10 15:50:01+00:00,41.885730721,-87.634972962,"(41.885730721, -87.634972962)"
11134354,JA491985,2017-10-24 15:00:00+00:00,001XX W WASHINGTON ST,0890,THEFT,FROM BUILDING,OTHER,False,False,122,1,42,32,06,1175383.0,1900814.0,2017,2018-02-10 15:50:01+00:00,41.883211912,-87.631438294,"(41.883211912, -87.631438294)"
11191360,JA568189,2017-12-30 12:45:00+00:00,001XX W WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174864.0,1900808.0,2017,2018-05-04 15:51:04+00:00,41.88320708,-87.633344253,"(41.88320708, -87.633344253)"
10382698,HZ118613,2015-12-29 22:00:00+00:00,002XX S WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,2,32,06,,,2015,2018-02-09 15:44:29+00:00,,,
10342773,HY533264,2015-12-11 15:50:00+00:00,0000X S LA SALLE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,122,1,42,32,06,1175144.0,1900030.0,2015,2018-02-10 15:50:01+00:00,41.88106593,-87.632339422,"(41.88106593, -87.632339422)"
10419469,HZ157309,2016-02-19 11:50:00+00:00,001XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175408.0,1899895.0,2016,2018-02-10 15:50:01+00:00,41.880689561,-87.631374096,"(41.880689561, -87.631374096)"
3492689,HK567124,2004-06-06 08:30:00+00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1177242.0,1902518.0,2004,2018-02-28 15:56:25+00:00,41.887845852,-87.624560336,"(41.887845852, -87.624560336)"
3748897,HL118574,2005-01-11 14:25:09+00:00,001XX N WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1176799.0,1900994.0,2005,2018-02-28 15:56:25+00:00,41.883673944,-87.626233272,"(41.883673944, -87.626233272)"
2332039,HH628694,2002-09-05 18:00:00+00:00,002XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1176326.0,1901830.0,2002,2018-02-28 15:56:25+00:00,41.885978655,-87.627944914,"(41.885978655, -87.627944914)"
7525490,HS328680,2010-05-26 15:00:00+00:00,0000X W WACKER DR,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,122,1,42,32,06,1176210.0,1902134.0,2010,2018-02-10 15:50:01+00:00,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
7598169,HS402423,2010-07-09 16:30:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176365.0,1900502.0,2010,2018-02-10 15:50:01+00:00,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
7579048,HS383178,2010-06-25 15:00:00+00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1177242.0,1902518.0,2010,2018-02-10 15:50:01+00:00,41.887845852,-87.624560336,"(41.887845852, -87.624560336)"
4550635,HM134945,2006-01-20 11:40:00+00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176352.0,1900927.0,2006,2018-02-28 15:56:25+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
4863555,HM477901,2006-07-15 17:30:00+00:00,0000X E WACKER DR,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1176979.0,1902548.0,2006,2018-02-28 15:56:25+00:00,41.887934131,-87.625525237,"(41.887934131, -87.625525237)"
4930647,HM543749,2006-08-16 12:15:00+00:00,001XX N WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1176785.0,1901650.0,2006,2018-02-28 15:56:25+00:00,41.88547436,-87.626264833,"(41.88547436, -87.626264833)"
4882313,HM495580,2006-07-07 12:00:00+00:00,0000X W WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,06,1176020.0,1902133.0,2006,2018-02-28 15:56:25+00:00,41.886817001,-87.629059469,"(41.886817001, -87.629059469)"
4849002,HM463511,2006-07-08 18:10:00+00:00,001XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1177270.0,1901551.0,2006,2018-02-10 15:50:01+00:00,41.885191719,-87.624486846,"(41.885191719, -87.624486846)"
4890788,HM504885,2006-07-27 14:00:00+00:00,0000X E WASHINGTON ST,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,False,False,122,1,42,32,06,1177144.0,1900833.0,2006,2018-02-28 15:56:25+00:00,41.883224344,-87.624971297,"(41.883224344, -87.624971297)"
9523985,HX179033,2014-03-10 12:00:00+00:00,002XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1174637.0,1898950.0,2014,2018-02-10 15:50:01+00:00,41.878113692,-87.634233378,"(41.878113692, -87.634233378)"
9555414,HX207396,2014-04-01 18:15:00+00:00,001XX N FRANKLIN ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174303.0,1901383.0,2014,2016-02-04 06:33:39+00:00,41.884797452,-87.635387085,"(41.884797452, -87.635387085)"
9624703,HX273904,2014-05-23 17:30:00+00:00,003XX S FRANKLIN ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,122,1,2,32,06,1174377.0,1898771.0,2014,2018-02-10 15:50:01+00:00,41.877628313,-87.635193375,"(41.877628313, -87.635193375)"
9513054,HX167615,2014-02-28 14:00:00+00:00,0000X S LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175144.0,1900030.0,2014,2016-02-04 06:33:39+00:00,41.88106593,-87.632339422,"(41.88106593, -87.632339422)"
2892387,HJ564566,2003-08-15 15:30:00+00:00,0000X E MADISON ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,122,1,42,32,06,1176542.0,1900407.0,2003,2018-02-28 15:56:25+00:00,41.88206899,-87.627194723,"(41.88206899, -87.627194723)"
3130988,HK121615,2004-01-12 17:50:00+00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176352.0,1900927.0,2004,2018-02-28 15:56:25+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
3229419,HK248822,2004-03-18 11:00:00+00:00,0000X W RANDOLPH ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,06,1176068.0,1901284.0,2004,2018-02-28 15:56:25+00:00,41.884486217,-87.628908795,"(41.884486217, -87.628908795)"
11185547,JA558922,2017-12-18 12:00:00+00:00,001XX W MADISON ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174911.0,1900351.0,2017,2018-05-04 15:51:04+00:00,41.881951992,-87.633185359,"(41.881951992, -87.633185359)"
11170542,JA539300,2017-12-06 13:00:00+00:00,001XX N WACKER DR,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,,,2017,2017-12-13 15:52:07+00:00,,,
11171875,JA541190,2017-11-08 12:00:00+00:00,001XX S WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,2,32,06,1173889.0,1899510.0,2017,2018-02-10 15:50:01+00:00,41.879667054,-87.63696315,"(41.879667054, -87.63696315)"
11149163,JA511676,2017-11-14 14:00:00+00:00,0000X S FRANKLIN ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1174333.0,1900280.0,2017,2018-02-10 15:50:01+00:00,41.881770084,-87.635309866,"(41.881770084, -87.635309866)"
8712763,HV389326,2012-07-18 16:30:00+00:00,001XX N LA SALLE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,122,1,42,32,06,1175106.0,1901598.0,2012,2016-02-04 06:33:39+00:00,41.885369466,-87.63243193,"(41.885369466, -87.63243193)"
8702639,HV379012,2012-07-12 09:35:00+00:00,002XX N LA SALLE ST,0890,THEFT,FROM BUILDING,OTHER,False,False,122,1,42,32,06,1175098.0,1901792.0,2012,2016-02-04 06:33:39+00:00,41.885901992,-87.632455489,"(41.885901992, -87.632455489)"
8566418,HV240974,2012-04-13 13:00:00+00:00,002XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1174585.0,1899875.0,2012,2016-02-04 06:33:39+00:00,41.880653112,-87.634396649,"(41.880653112, -87.634396649)"
6822730,HR229504,2009-03-22 15:10:00+00:00,002XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1176327.0,1901797.0,2009,2018-02-10 15:50:01+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
10431947,HZ169824,2016-02-29 18:00:00+00:00,0000X N FRANKLIN ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,122,1,42,32,06,1174331.0,1900398.0,2016,2018-02-10 15:50:01+00:00,41.882093928,-87.635313686,"(41.882093928, -87.635313686)"
10451989,HZ191127,2016-03-17 18:30:00+00:00,003XX W WASHINGTON ST,0890,THEFT,FROM BUILDING,OTHER,False,False,122,1,42,32,06,1174221.0,1900802.0,2016,2018-02-10 15:50:01+00:00,41.883204983,-87.635705542,"(41.883204983, -87.635705542)"
10487344,HZ227204,2016-04-15 12:30:00+00:00,002XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,2,32,06,1174585.0,1899875.0,2016,2018-02-10 15:50:01+00:00,41.880653112,-87.634396649,"(41.880653112, -87.634396649)"
3697760,HK801132,2004-12-10 13:30:00+00:00,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1175906.0,1901667.0,2004,2018-02-10 15:50:01+00:00,41.885540838,-87.629492138,"(41.885540838, -87.629492138)"
3665013,HK764637,2004-11-21 09:00:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,122,1,42,32,06,1176362.0,1900577.0,2004,2018-02-10 15:50:01+00:00,41.882539542,-87.627850543,"(41.882539542, -87.627850543)"
3875295,HL249278,2005-03-21 19:00:00+00:00,0000X N MICHIGAN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,06,1177306.0,1900590.0,2005,2018-02-28 15:56:25+00:00,41.882553868,-87.624383802,"(41.882553868, -87.624383802)"
3912146,HL288241,2005-04-10 12:00:00+00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,122,1,42,32,06,1177246.0,1902350.0,2005,2018-02-10 15:50:01+00:00,41.887384761,-87.624550742,"(41.887384761, -87.624550742)"
5934429,HN732973,2007-11-29 10:51:49+00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,True,False,122,1,42,32,06,1176352.0,1900927.0,2007,2018-02-28 15:56:25+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
5115214,HM716659,2006-11-12 15:30:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176363.0,1900552.0,2006,2018-02-10 15:50:01+00:00,41.882470918,-87.627847625,"(41.882470918, -87.627847625)"
5071053,HM678003,2006-10-23 15:30:00+00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1,42,32,06,1176362.0,1900577.0,2006,2018-02-28 15:56:25+00:00,41.882539542,-87.627850543,"(41.882539542, -87.627850543)"
7837720,HS644276,2010-12-03 12:00:00+00:00,002XX N LOWER MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1177256.0,1901915.0,2010,2018-02-10 15:50:01+00:00,41.886190872,-87.624527215,"(41.886190872, -87.624527215)"
12917978,JF502008,2022-12-07 00:00:00+00:00,001XX W RANDOLPH ST,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,122,1,42,32,06,1174926.0,1901269.0,2022,2023-01-03 15:40:27+00:00,41.884470703,-87.633102775,"(41.884470703, -87.633102775)"
12965562,JG131870,2023-01-27 17:50:00+00:00,0000X S FRANKLIN ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,42,32,06,1174333.0,1900280.0,2023,2023-08-19 15:40:26+00:00,41.881770084,-87.635309866,"(41.881770084, -87.635309866)"
